Tag,chronology,chronology_status,chronology_notes,Quadrat,DBH,Latin,Date_Collected,Date_Mounted,Date_First_Measured,number_of_rings,Duplicate,Notes
142001,CACO,NA,core not measured,1417,297.9,Carya cordiformis,7/19/2010,7/26/2010,,,0,
142015,QUVE,included,,1417,493.6,Quercus velutina,10/25/2010,10/27/2010,11/3/2010,115,0,"10/25/10, CL: rotten core; 10/29/10, JM: re-cored tree, original mounted incorrectly; 11/3/10, JM: 115 rings, 2009-1895. Although core is rotted, I'm still fairly confident about my ring count."
142046,PIST,included,,1418,331.8,Pinus strobus,7/19/2010,7/26/2010,12/17/2010,72,0,"12/17/10, JM: 72 rings, 2009-1938."
142068,CAOVL,NA,core not measured,1418,357.4,Carya ovalis,7/19/2010,7/23/2010,,,0,
142069,CAGL,NA,core not measured,1418,164.9,Carya glabra,7/19/2010,7/23/2010,,,0,
142078,CACO,NA,core not measured,1419,176.3,Carya cordiformis,7/19/2010,7/26/2010,,,0,
142178,FRAM,included,,1419,534.9,Fraxinus americana,7/19/2010,7/26/2010,1/3/2011,116,0,"1/3/11, JM: 116 rings, 2009-1894."
142181,CACO,NA,core not measured,1419,222.9,Carya cordiformis,7/19/2010,7/26/2010,,,0,
142206,FRAM,NA,core not measured,1419,851.4,Fraxinus americana,3/8/2011,3/10/2011,,,,
142220,CACO,included,,1420,290.8,Carya cordiformis,8/2/2010,8/5/2010,10/7/2010,101,0,"10/7/10, JM: 101 rings, 2009-1909. Scarring in ring 4."
142246,CAGL,NA,core not measured,1420,208.4,Carya glabra,8/2/2010,8/6/2010,,,0,
142360,QUPR,included,low correlation,1424,228.5,Quercus prinus,7/19/2010,7/26/2010,9/17/2010,64,0,"9/17/10, JM: 64 rings, 2009-1946; 11/30/10, JM: re-measured, correlation improved minimally."
142363,QUAL,included,,1424,474.9,Quercus alba,7/19/2010,7/26/2010,9/17/2010,99,0,"9/17/10, JM: 99 rings, 2009-1911. Ring 68 includes a large scarred section; 11/9/10, JM: when core after ring 69 is removed, correlation improves for the core and the series set- I argue that it is permanently removed from the chronology."
142435,CAGL,NA,core not measured,1420,181.5,Carya glabra,8/2/2010,8/5/2010,,,0,
142484,PIST,included,,1421,509.6,Pinus strobus,8/2/2010,8/10/2010,12/17/2010,72,0,"12/17/10, JM: 72 rings, 2009-1938."
142491,CATO,NA,core not measured,1421,189,Carya tomentosa,8/2/2010,8/4/2010,,,0,
142521,PIST,included,,1422,418,Pinus strobus,7/19/2010,7/26/2010,12/17/2010,57,0,"12/17/10, JM: 57 rings, 2009-1953. Very narrow ring 44."
142539,QUAL,NA,core not measured,1423,586.9,Quercus alba,8/3/2010,UNK,10/5/2010,112,0,"10/5/10, JM: 112 rings, 2009-1898."
142565,QUAL,included,,1425,302.4,Quercus alba,7/7/2010,7/14/2010,10/20/2010,115,0,"10/20/10, JM: 115 rings, 2009-1895; 11/10/10, JM: re-measured first 20 rings, improved series' correlation, if not the interseries correlation. Still off by -3, but I can't find missing rings."
142575,QUVE,included,,1426,457,Quercus velutina,7/7/2010,7/14/2010,10/19/2010,115,0,"10/19/10, JM: 115 rings, 2009-1895."
142583,QUPR,included,"low correlation, seems to be errors in earlier years (missing rings? False rings?)",1427,483.3,Quercus prinus,7/7/2010,7/14/2010,10/20/2010,117,0,"10/20/10, JM: 116 rings, 2009-1894; 11/30/10, JM: 117 rings, 2009-1893. "
142602,QUPR,included,,1427,584.2,Quercus prinus,8/10/2010,8/26/2010,10/13/2010,223,0,"10/13/10, JM: 223 rings, 2009-1787. Mounted incorrectly, with the pith end in the bark direction. Also, I think the middle section should be at the pith, not where it was placed."
142605,QUPR,included,,1427,515.7,Quercus prinus,7/8/2010,7/14/2010,10/13/2010,47,0,"7/8/10, JM: tree rotted within first 5 cm, took two samples, same result; 10/13/10, JM: 47 rings, 2009-1963."
142651,FAGR,rejected,"core is cracked and in poor condition, measurements cannot be trusted",1430,187.3,Fagus grandifolia,7/8/2010,7/14/2010,11/22/2010,38,0,"11/22/10, JM: 39 rings, 2009-1971. Ring 2 along a broken piece of core- may be a ring along the break line, but I can't tell, so I assume that the break is over a continous ring; 12/13/10, JM: 38 rings, 2009-1972. Believe that the first ring is false, based on the coloration of the new first ring and also how poorly mounted the first pieces of core are."
142703,FRAM,included,,1428,177.9,Fraxinus americana,7/8/2010,7/14/2010,1/6/2011,55,0,"1/6/11, JM: 55 rings, 2009-1955. First piece of core mounted incorrectly, cannot see cells, assume no missing rings. Second piece of core mounted in wrong direction."
150048,FRAM,included,,1501,439.6,Fraxinus americana,8/4/2010,8/10/2010,1/6/2011,62,0,"1/6/11, JM: 62 rings, 2009-1948."
150761,JUNI,included,,1503,366.1,Juglans nigra,8/9/2010,8/29/2010,1/10/2011,48,0,"1/10/11, JM: 48 rings, 2009-1962."
150798,NYSY,NA,core not measured,1506,289.5,Nyssa sylvatica,,,,,0,
150890,QURU,included,,1510,750,Quercus rubra,6/8/2010,6/17/2010,8/13/2010,57,0,"8/13/10, JM: 57 rings, 2009-1953. Ring 1980 I believe is a complete ring because of the vessel cells, and a faint shrinkage in ring, but not positive. Counted it as a complete ring."
150902,NYSY,NA,core not measured,1506,162.9,Nyssa sylvatica,8/4/2010,8/10/2010,,,0,
150911,FAGR,included,,1506,177.5,Fagus grandifolia,8/4/2010,8/11/2010,10/7/2010,51,0,"10/7/10, JM: 53 rings, 2009-1957; 12/13/10, JM: 51 rings, 2009-1955."
150913,ACRU,included,,1506,284.5,Acer rubrum,8/4/2010,8/10/2010,12/20/2010,79,0,"12/20/10, JM: 79 rings, 2009-1931. Had difficulty sanding first 10 rings, but I don't think I missed any."
150941,FAGR,included,,1508,137.9,Fagus grandifolia,3/8/2011,3/10/2011,3/29/2011,,0,
150951,QUVE,included,,1508,520.5,Quercus velutina,6/8/2010,6/21/2010,8/20/2010,87,0,"8/20/10, JM: 87 rings, 2009-1923. Ring 81 doesn't have such large vessel cells before it, but definitely a complete ring (shrinking of cells across core)."
150957,QUVE,included,,1509,571.3,Quercus velutina,6/8/2010,6/17/2010,8/18/2010,74,0,"8/18/10, JM: 74 rings, 2009-1936."
151021,QURU,included,,1510,500.4,Quercus rubra,6/8/2010,7/1/2010,8/16/2010,77,0,"8/16/10, JM: 77 rings, 2009-1933."
151070,CAGL,NA,core not measured,1514,606.6,Carya glabra,7/19/2010,7/26/2010,,,0,
151077,CACO,NA,core not measured,1514,161.5,Carya cordiformis,8/2/2010,8/4/2010,,,0,
151120,QUPR,included,,1511,577.1,Quercus prinus,8/9/2010,8/26/2010,10/13/2010,114,0,"10/13/10, JM: 118 rings, 2009-1892; 11/15/10, JM: 116 rings, 2009-1894. Re-measured, improved correlation (I think?)."
151123,FAGR,included,,1511,158.3,Fagus grandifolia,8/9/2010,8/25/2010,10/7/2010,49,0,"10/7/10, JM: 49 rings, 2009-1961."
151125,LITU,included,added missing year (0.00) 1944,1511,468.2,Liriodendron tulipifera,8/9/2010,8/26/2010,10/6/2010,73,0,"10/6/10, JM: 73 rings, 2009-1937; 12/7/10, JM: suggested shift of -4 after 1985, however cannot find any missing rings. "
151140,FAGR,included,,1512,165.6,Fagus grandifolia,8/9/2010,8/25/2010,10/7/2010,47,0,"10/7/10, JM: 47 rings, 2009-1963."
151193,FAGR,NA,core not measured,1516,115.8,Fagus grandifolia,3/8/2011,3/10/2011,,,,
151196,CAOVL,NA,core not measured,1516,270.9,Carya ovalis,8/2/2010,8/5/2010,,,0,
151609,CACO,NA,core not measured,1515,153.6,Carya cordiformis,8/2/2010,8/4/2010,,,0,
151634,CATO,NA,core not measured,1516,219.3,Carya tomentosa,8/2/2010,8/6/2010,,,0,
152040,CAGL,NA,core not measured,1518,162,Carya glabra,8/2/2010,8/5/2010,,,0,
152044,QUPR,included,,1518,350,Quercus prinus,8/9/2010,8/25/2010,10/6/2010,57,0,"8/9/10, CL: core of tree rotten, could bore no more; 10/6/10, JM: 57 rings, 2009-1953."
152053,CAGL,NA,core not measured,1518,210,Carya glabra,8/2/2010,8/6/2010,,,0,
152069,QUPR,included,,1518,584.8,Quercus prinus,8/2/2010,8/4/2010,9/17/2010,62,0,"9/17/10, JM: 62 rings, 2009-1948."
152431,ACRU,included,,1523,238.8,Acer rubrum,8/3/2010,8/4/2010,12/30/2010,44,0,"8/3/10, JM: tree at a 45 degree angle and hollow until 4.5 feet, so cored above; 12/30/10, JM: 44 rings, 2009-1966."
152490,QUVE,included,,1524,510.1,Quercus velutina,8/3/2010,8/10/2010,10/5/2010,68,0,"8/3/10, JM: hit rotten section of tree. Took core as deep as I could; 10/5/10, JM: 68 rings, 2009-1942."
152504,NYSY,NA,core not measured,1525,294.3,Nyssa sylvatica,7/7/2010,7/14/2010,,,0,
152529,FAGR,included,,1526,283.1,Fagus grandifolia,7/7/2010,7/14/2010,11/15/2010,55,0,"11/15/10, JM: 55 rings, 2009-1955."
152593,NYSY,NA,core not measured,1527,161.9,Nyssa sylvatica,7/7/2010,7/14/2010,,,0,
152623,JUNI,included,,1528,484.6,Juglans nigra,7/8/2010,7/14/2010,1/11/2011,85,0,"1/11/11, JM: 85 rings, 2009-1925."
152645,QUVE,included,,1529,641.5,Quercus velutina,7/8/2010,7/14/2010,10/18/2010,93,0,"7/14/10, PC: core may have twisted while mounting. Original was very curved; 10/18/10, JM: 93 rings, 2009-1917. Core in great condition- no twisting."
152656,QUVE,included,,1529,436.7,Quercus velutina,7/8/2010,7/14/2010,10/18/2010,80,0,"10/18/10, JM: 80 rings, 2009-1930."
152659,FRAM,included,low correlation,1530,175.7,Fraxinus americana,7/8/2010,7/14/2010,1/21/2011,71,0,"1/21/11, JM: 71 rings, 2009-1939."
152661,FAGR,included,,1530,114.2,Fagus grandifolia,3/8/2011,3/10/2011,3/28/2011,40,0,"3/28/11, JM: 42 rings, 2009-1968; 6/7/11, JM: 40 rings, 2009-1970. Incorrect ring count intially."
152702,FRAM,NA,core not measured/data not input,1531,401.3,Fraxinus americana,7/8/2010,7/14/2010,1/21/2011,63,0,
152718,CAGL,NA,core not measured,1532,315.6,Carya glabra,7/8/2010,7/14/2010,,,0,
160117,ULRU,NA,core not measured,1602,188.8,Ulmus americana,8/4/2010,8/10/2010,,,0,
160665,LITU,included,duplicate (use B not A),1604,666.1,Liriodendron tulipifera,8/4/2010,8/10/2010,10/6/2010,56,0,"10/6/10, JM: 56 rings, 2009-1954. False ring in 11."
160760,FAGR,included,,1606,187.5,Fagus grandifolia,8/4/2010,8/10/2010,10/7/2010,36,0,"10/7/10, JM: 35 rings, 2009-1975; 12/13/10, JM: 36 rings, 2009-1974. Added a ring to the front."
160776,FAGR,NA,core not measured,1608,121.7,Fagus grandifolia,3/8/2011,3/10/2011,,,,
160777,LITU,included,,1608,434.2,Liriodendron tulipifera,8/4/2010,8/10/2010,10/7/2010,61,0,"10/7/10, JM: 61 rings, 2009-1949."
160808,CATO,NA,core not measured,1610,392.9,Carya tomentosa,8/3/2010,8/10/2010,,,0,"8/3/10, JM: hit rotten section of tree. Took core as deep as I could."
160930,LITU,included,,1608,490.5,Liriodendron tulipifera,8/4/2010,8/10/2010,10/6/2010,85,0,"10/6/10, JM: 85 rings, 2009-1925."
160935,QUVE,included,,1609,565.5,Quercus velutina,8/10/2010,8/26/2010,10/14/2010,96,0,"10/14/10, JM: 96 rings, 2009-1914. Mounted backwards."
160936,NYSY,NA,core not measured,1609,199.1,Nyssa sylvatica,8/5/2010,8/10/2010,,,0,
161024,FRAM,included,,1614,724.6,Fraxinus americana,8/2/2010,8/6/2010,1/3/2011,140,0,"8/2/10, JM: Hit rotten section of tree. Took core as deep as I could; 1/3/11, JM: 140 rings, 2009-1870. Stopped measuring because reached rotten part of core."
161524,QURU,included,,1616,309.3,Quercus rubra,8/2/2010,8/4/2010,9/17/2010,46,0,"9/17/10, JM: 46 rings, 2009-1964."
161554,JUNI,included,,1615,405,Juglans nigra,8/2/2010,8/5/2010,1/7/2011,92,0,"1/7/11, JM: 92 rings, 2009-1915."
161572,CACO,NA,core not measured,1616,364.7,Carya cordiformis,8/2/2010,8/5/2010,,,0,
161576,QURU,included,,1616,539.4,Quercus rubra,8/2/2010,8/5/2010,9/17/2010,96,0,"9/17/10, JM: 96 rings, 2009-1914."
162030,QUPR,included,,1618,140.2,Quercus prinus,3/8/2011,3/10/2011,3/28/2011,85,0,"3/28/11, JM: 85 rings, 2009-1925."
162097,ULRU,included,very low correlation,1620,203.8,Ulmus rubra,8/2/2010,8/5/2010,10/8/2010,48,0,"10/8/10, JM: 48 rings, 2009-1962."
162116,CAOVL,NA,core not measured,1617,388.5,Carya ovalis,8/2/2010,8/5/2010,,,0,
162265,ULRU,NA,core not measured,1622,187.7,Ulmus rubra,8/2/2010,8/4/2010,,,0,
162295,QUAL,included,,1623,511.3,Quercus alba,8/2/2010,8/6/2010,9/16/2010,139,0,"9/16/10, JM: 139 rings, 2009-1871."
162327,ULRU,included,,1621,237.9,Ulmus rubra,8/9/2010,8/26/2010,10/7/2010,65,0,"10/7/10, JM: 65 rings, 2009-1945."
162355,JUNI,included,,1621,444,Juglans nigra,8/2/2010,8/6/2010,1/11/2011,110,0,"1/11/11, JM: 110 rings, 2009-1900."
162397,QUAL,included,,1624,353.9,Quercus alba,8/2/2010,8/5/2010,9/16/2010,142,0,"9/16/10, JM: 142 rings, 2009-1868. False ring in 61."
162398,QUAL,included,,1624,522,Quercus alba,8/2/2010,8/10/2010,10/5/2010,142,0,"10/5/10, JM: 142 rings, 2009-1868. False ring in 112."
162415,QUPR,included,,1625,357.5,Quercus prinus,8/10/2010,8/29/2010,10/6/2010,77,0,"10/6/10, JM: 77 rings, 2009-1933."
162431,CAGL,NA,core not measured,1626,163.3,Carya glabra,8/10/2010,8/29/2010,,,0,
162432,PIST,included,,1626,384.6,Pinus strobus,8/10/2010,8/29/2010,12/17/2010,44,0,"8/10/10, CL: not a great core, a few pieces; 12/17/10, JM: 44 rings, 2009-1966. Ring along bark edge. Scarred piece before center, didn't measure beyond this point."
162438,QUPR,included,,1626,112.9,Quercus prinus,3/8/2011,3/10/2011,4/5/2011,53,0,"4/5/11, JM: 54 rings, 2009-1956."
162458,FRAM,included,"very low correlation, ok match at +2",1630,282.8,Fraxinus americana,8/10/2010,8/26/2010,1/4/2011,68,0,"1/4/11, JM: 68 rings, 2009-1942."
162527,QUPR,included,low correlation in beginning 1800's and 2000's,1626,468.1,Quercus prinus,8/10/2010,8/26/2010,10/6/2010,142,0,"10/6/10, JM: 143 rings, 2009-1867. Ring 46 is narrow and has no vessel cells; 11/15/10, JM: Ring 46 was a false ring, removed it from series, greatly improved chronology."
162543,QUAL,NA,core not measured,1627,870.3,Quercus alba,8/10/2010,8/26/2010,NA,NA,0,"8/10/10, CL: core of tree soft bored until spin out."
162566,QUVE,included,,1628,487.8,Quercus velutina,8/10/2010,8/29/2010,10/5/2010,104,0,"10/5/10, JM: 104 rings, 2009-1906."
162575,JUNI,included,,1629,500.9,Juglans nigra,8/10/2010,8/26/2010,1/7/2011,95,0,"1/7/11, JM: 95 rings, 2009-1915."
170994,LITU,included,,1704,528.9,Liriodendron tulipifera,8/5/2010,8/10/2010,10/6/2010,50,0,"10/6/10, JM: 50 rings, 2009-1960."
171148,ULRU,included,,1705,370.8,Ulmus rubra,8/5/2010,8/10/2010,10/8/2010,67,0,"10/8/10, JM: 67 rings, 2009-1943."
171150,FAGR,included,low correlation,1706,136.7,Fagus grandifolia,3/8/2011,3/10/2011,3/30/2011,40,0,"3/30/11, JM: 40 rings, 2009-1970; 6/8/11, JM: Remeasured, improved correlation."
171167,QUVE,included,,1707,543,Quercus velutina,8/5/2010,UNK,10/5/2010,85,0,"10/5/10, JM: 85 rings, 2009-1925."
171199,CAOVL,NA,core not measured,1710,181.5,Carya ovalis,8/3/2010,8/10/2010,,,0,
171306,FAGR,included,,1712,222.4,Fagus grandifolia,8/3/2010,8/10/2010,10/7/2010,41,0,"10/7/10, JM: 41 rings, 2009-1969."
171358,FRAM,included,,1714,887.8,Fraxinus americana,8/2/2010,8/6/2010,1/3/2011,52,0,"8/2/10, CL: made several attempts. Could only core approximately 4 inches then borer just spun in place; 1/3/11, JM: 52 rings, 2009-1958."
171409,CAOVL,NA,core not measured,1711,631,Carya ovalis,8/10/2010,8/26/2010,,,0,"8/10/10, CL: could bore no more. Worried about bending/twisting core."
171421,FRAM,included,low correlation,1712,254.8,Fraxinus americana,8/3/2010,8/6/2010,1/4/2011,88,0,"1/4/11, JM: 88 rings, 2009-1922."
171471,QUAL,included,"low correlation, was remeasured and added a missing ring, should probably be removed",1715,225.8,Quercus alba,8/2/2010,8/5/2010,9/16/2010,111,0,"9/16/10, JM: 111 rings, 2009-1899; 11/5/10, JM: re-measured core, correlation increased minimally- however 1991 and 1980 marker years line up with current ring count."
172036,QUAL,included,,1719,480.9,Quercus alba,8/2/2010,8/4/2010,9/16/2010,167,0,"9/16/10, JM: 166 rings, 2009-1844. False ring in 139. Last ring visible at top of core; 11/8/10, JM: 167 rings, 2009-1843. Re-measured core, correlation decreased- however, had to keep number because I have now included the ring that originally said was false."
172039,CAOVL,NA,core not measured,1719,274.3,Carya ovalis,8/2/2010,8/5/2010,,,0,
172055,CAOVL,NA,core not measured,1720,167.8,Carya ovalis,8/2/2010,8/6/2010,,,0,
172168,QUAL,included,,1723,270.7,Quercus alba,8/2/2010,8/5/2010,9/16/2010,104,0,"9/16/10, JM: 104 rings, 2009-1906."
172202,QURU,included,,1717,538.8,Quercus rubra,8/2/2010,8/4/2010,9/20/2010,68,0,"8/2/10, CL: only able to bore approximately 12 cm before borer just spun in rotten wood; 9/20/10, JM: 68 rings, 2009-1942. There may be more rings within ring 53, but there is too little sample to tell. "
172218,CAGL,NA,core not measured,1718,151.8,Carya glabra,8/2/2010,8/5/2010,,,0,
172229,LITU,included,,1719,708.1,Liriodendron tulipifera,8/2/2010,8/6/2010,11/8/2010,130,0,"11/8/10, JM: 130 rings, 2009-1880."
172332,FRAM,included,"very low correlation, shifted -2",1721,277.5,Fraxinus americana,8/2/2010,8/4/2010,1/4/2011,118,0,"1/4/11, JM: 118 rings, 2009-1892. Very compact growth first 40 years. Scarring around rings 90-100."
172372,ULRU,included,,1723,390.8,Ulmus rubra,8/10/2010,8/29/2010,10/8/2010,97,0,"10/8/10, JM: 97 rings, 2009-1913."
172453,JUNI,included,,1727,312.9,Juglans nigra,8/3/2010,8/10/2010,1/11/2011,87,0,"1/11/11, JM: 87 rings, 2009-1923."
172517,QUPR,included,,1726,200.7,Quercus prinus,8/3/2010,8/10/2010,10/6/2010,55,0,"10/6/10, JM: 55 rings, 2009-1955."
172534,ULRU,included,,1727,252.2,Ulmus rubra,8/3/2010,8/4/2010,10/8/2010,62,0,"10/8/10, JM: 62 rings, 2009-1948."
172542,FRAM,included,"very low correlation, seems to be multiple missing rings and some false rings",1728,196.3,Fraxinus americana,8/3/2010,8/5/2010,1/4/2011,91,0,"1/4/11, JM: 91 rings, 2009-1919."
172575,FRAM,included,,1730,246.2,Fraxinus americana,8/3/2010,8/10/2010,1/3/2011,66,0,"1/3/11, JM: 66 rings, 2009-1944."
172594,ACRU,included,,1732,225.7,Acer rubrum,8/3/2010,8/5/2010,12/20/2010,70,0,"12/20/10, JM: 70 rings, 2009-1940. Ring 29 is a partial ring, visible at bottom of core. Ring 31 is a partial ring."
172595,CAOVL,NA,core not measured,1732,309.8,Carya ovalis,8/3/2010,8/5/2010,,,0,
172637,JUNI,included,,1732,335.1,Juglans nigra,8/3/2010,8/4/2010,1/10/2011,67,0,"1/10/11, JM: 67 rings, 2009-1943."
180341,JUNI,included,,1803,611.7,Juglans nigra,8/5/2010,8/10/2010,1/11/2011,30,0,"1/11/11, JM: 30 rings, 2009-1980. Scarring at ring 30, stop measuring."
180644,JUNI,included,,1804,280.9,Juglans nigra,8/5/2010,8/10/2010,1/11/2011,55,0,"1/11/11, JM: 55 rings, 2009-1955. First 35 rings narrow."
180751,LITU,included,,1807,591.9,Liriodendron tulipifera,8/5/2010,8/10/2010,10/6/2010,67,0,"10/6/10, JM: 67 rings, 2009-1943. False ring at the end of the core."
180794,LITU,included,low correlation,1811,415.6,Liriodendron tulipifera,8/3/2010,8/4/2010,9/20/2010,62,0,"9/20/10, JM: 62 rings, 2009-1948."
180870,CAOVL,NA,core not measured,1816,179.4,Carya ovalis,8/2/2010,8/5/2010,,,0,
180906,JUNI,included,outer rings missing,1808,486,Juglans nigra,8/5/2010,8/10/2010,1/11/2011,68,0,"1/11/10, JM: 68 rings, 2009-1942."
180929,QUVE,included,,1809,394.4,Quercus velutina,8/5/2010,8/11/2010,10/5/2010,86,0,"10/5/10, JM: 86 rings, 2009-1924."
180930,CAOVL,NA,core not measured,1809,233.2,Carya ovalis,8/5/2010,8/10/2010,,,0,
180934,CAOVL,NA,core not measured,1810,273.8,Carya ovalis,8/3/2010,8/4/2010,,,0,
180952,QURU,included,,1811,538.2,Quercus rubra,8/3/2010,8/6/2010,9/17/2010,93,0,"9/17/10, JM: 93 rings, 2009-1917."
180960,QUPR,rejected,"core is in multiple pieces, possible error in measuring",1811,177,Quercus prinus,8/3/2010,8/5/2010,9/20/2010,112,0,"9/20/10, JM: 107 rings, 2009-1903; 11/30/10, JM: 112 rings, 2009-1898. Miscalculated the shift between two broken pieces of core. Even after adding missing rings, correlation still low."
180988,ACRU,included,,1813,176.7,Acer rubrum,8/2/2010,8/10/2010,12/20/2010,49,0,"12/20/10, JM: 49 rings, 2009-1951."
180996,QUAL,included,,1814,623,Quercus alba,8/2/2010,8/5/2010,9/16/2010,130,0,"9/16/10, JM: 130 rings, 2009-1880."
181034,QUPR,included,very low correlation,1816,205.2,Quercus prinus,8/2/2010,8/4/2010,9/17/2010,58,0,"9/17/10, JM: 58 rings, 2009-1952."
182008,CAOVL,NA,core not measured,1817,255.5,Carya ovalis,8/2/2010,8/5/2010,,,0,
182058,PIST,included,,1819,311.2,Pinus strobus,8/2/2010,8/5/2010,12/17/2010,73,0,"12/17/10, JM: 73 rings, 2009-1937. Ring 44 very narrow."
182060,QURU,included,low correlation,1819,196.1,Quercus rubra,8/2/2010,8/5/2010,9/17/2010,68,0,"9/17/10, JM: 68 rings, 2009-1942; 12/16/10, JM: Re-measured core, improved correlation."
182130,QUVE,included,,1821,590,Quercus velutina,8/2/2010,8/5/2010,9/20/2010,114,1,"9/12/10, JM: took two samples from the same tree. 9/20/10, JM: 114 rings, 2009-1896."
182130,QUVE,rejected,duplicate core,1821,590,Quercus velutina,8/10/2010,8/29/2010,10/14/2010,106,0,"9/12/10, JM: took two samples from the same tree; 10/14/10, JM: 106 rings, 2009-1904."
182137,NYSY,NA,core not measured,1821,206.1,Nyssa sylvatica,8/2/2010,8/4/2010,,,0,
182272,CAGL,NA,core not measured,1821,155.6,Carya glabra,8/2/2010,8/5/2010,,,0,
182396,FRAM,included,,1824,351.9,Fraxinus americana,8/2/2010,8/4/2010,1/3/2011,115,0,"1/3/11, JM: 115 rings, 2009-1895."
182460,ULRU,included,,1829,195.7,Ulmus rubra,8/3/2010,8/10/2010,10/7/2010,77,0,"10/7/10, JM: 77 rings, 2009-1933."
182494,ULRU,included,very low correlation,1831,153.6,Ulmus rubra,8/3/2010,8/4/2010,10/7/2010,65,0,"10/7/10, JM: 65 rings, 2009-1945."
182678,FRAM,included,,1828,158,Fraxinus americana,8/3/2010,UNK,1/4/2011,79,0,"1/4/11, JM: 79 rings, 2009-1931."
182686,QUAL,included,"very low correlation, possibly match at -8 and -1",1829,530.6,Quercus alba,8/3/2010,8/5/2010,9/20/2010,72,0,"9/20/10, JM: 72 rings, 2009-1938."
182695,FAGR,included,,1830,163.8,Fagus grandifolia,8/3/2010,8/5/2010,9/20/2010,47,0,"9/20/10, JM: 47 rings, 2009-1963."
182698,ULRU,included,very low correlation,1831,200.8,Ulmus rubra,8/10/2010,8/25/2010,10/8/2010,72,0,"10/8/10, JM: 72 rings, 2009-1938."
182701,ULRU,included,,1831,176.8,Ulmus rubra,8/10/2010,8/26/2010,10/8/2010,66,0,"10/8/10, JM: 66 rings, 2009-1944."
190018,LITU,included,,1901,775.1,Liriodendron tulipifera,8/9/2010,8/26/2010,11/10/2010,57,0,"11/10/10, JM: 57 rings, 2009-1953. Very large rings, I'm guessing that the center was almost reached."
190074,JUNI,included,,1902,371.2,Juglans nigra,8/9/2010,8/26/2010,1/10/2011,55,0,"1/10/11, JM: 55 rings, 2009-1955."
190438,LITU,included,,1905,675.1,Liriodendron tulipifera,8/9/2010,8/26/2010,11/9/2010,74,0,"11/9/10, JM: 74 rings, 2009-1936."
190483,JUNI,included,,1908,426.9,Juglans nigra,8/9/2010,8/29/2010,1/7/2011,84,0,"1/7/11, JM: 84 rings, 2009-1926."
190497,LITU,included,shifted -1 (last year measured is 2010),1909,136,Liriodendron tulipifera,3/8/2011,3/10/2011,4/5/2011,62,0,"4/5/11, JM: 62 rings, 2009-1948."
190559,TIAM,NA,core not measured,1912,209.1,Tilia americana,8/3/2010,8/6/2010,1/4/2011,71,0,
190635,FAGR,included,,1906,159,Fagus grandifolia,8/9/2010,8/26/2010,10/7/2010,41,0,"10/7/10, JM: 41 rings, 2009-1969."
190704,CACO,NA,core not measured,1910,186.5,Carya cordiformis,8/3/2010,8/4/2010,,,0,
190830,QUVE,included,,1916,450.1,Quercus velutina,8/2/2010,8/5/2010,9/20/2010,75,0,"9/20/10, JM: 75 rings, 2009-1935."
190929,CAOVL,NA,core not measured,1916,217.7,Carya ovalis,8/2/2010,8/5/2010,,,0,
192029,QUAL,included,,1918,359.7,Quercus alba,8/2/2010,8/5/2010,9/16/2010,94,0,"9/16/10, JM: 93 rings, 2009-1917; 11/8/10, JM: 94 rings, 2009-1916. Re-measured core. Section between ring 10-30, there are radial vessels that make the ring boundaries uneven, and was where the count was off."
192068,QUPR,included,low correlation,1920,516.9,Quercus prinus,8/2/2010,8/5/2010,9/17/2010,170,0,"9/17/10, JM: 171 rings, 2009-1839; 11/15/10, JM: 170 rings, 2009-1840. Re-measured core, improved correlation."
192070,QUPR,included,,1921,506,Quercus prinus,8/2/2010,8/6/2010,9/17/2010,129,0,"9/17/10, JM: 129 rings, 2009-1881."
192074,QUPR,included,,1921,387,Quercus prinus,8/10/2010,8/26/2010,10/6/2010,58,0,"10/6/10, JM: 58 rings, 2009-1952."
192083,QUPR,included,,1921,102.2,Quercus prinus,3/8/2011,3/10/2011,3/28/2011,54,0,"3/28/11, JM: 54 rings, 2009-1956."
192108,QUPR,included,shifted +1 ,1922,106.1,Quercus prinus,3/8/2011,3/10/2011,4/6/2011,78,0,"4/6/11, JM: 78 rings, 2009-1932."
192118,NYSY,NA,core not measured,1922,284,Nyssa sylvatica,8/3/2010,8/4/2010,,,0,
192128,LITU,included,,1923,136.2,Liriodendron tulipifera,3/8/2011,3/10/2011,3/29/2011,45,0,"3/29/11, JM: 45 rings, 2009-1965."
192129,LITU,included,,1923,114.3,Liriodendron tulipifera,3/8/2011,3/10/2011,3/28/2011,39,0,"3/28/11, JM: 39 rings, 2009-1971."
192130,QUPR,included,,1923,348,Quercus prinus,8/3/2010,8/4/2010,9/17/2010,71,0,"9/17/10, JM: 71 rings, 2009-1939."
192149,ULRU,included,,1924,160.5,Ulmus rubra,8/3/2010,8/4/2010,10/7/2010,73,0,"10/7/10, JM: 73 rings, 2009-1937. First 10 ring boundaries nearly impossible to see? I relied on vessel cells. Counted and measured across the bottom of the core. Challenging core to determine ring boundaries. Center-most ring difficult to see because of scarring."
192213,PIST,included,,1917,452.3,Pinus strobus,8/3/2010,8/4/2010,12/17/2010,62,0,"12/17/10, JM: 62 rings, 2009-1948."
192230,NYSY,NA,core not measured,1919,161.3,Nyssa sylvatica,8/3/2010,8/4/2010,,,0,
