Census date,Observer name,Stake,Plot,Fence,Tag #,SpCode,Height 2012,Notes 2012,Height.cm 2014,Notes 2014,x,y,%L,Invasive1,%invasive1,Invasive2,%invasive2,Invasive3,%invasive3,Invasive4,%invasive4
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,vitis,7.2,New 2012,8,,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,saal,7.4,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,vitis,7.4,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,litu,7.5,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,litu,8.2,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,vitis,8.2,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,vitis,8.2,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,libe,9.2,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,libe,9.4,New 2012,NA,NF,NA,NA,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,vitis,NA,,7,New 2014,0.05,0.20,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,libe,NA,,7,New 2014,0.10,0.60,60,alpe,1, rusp,10, mivi,2,None,0
7/21/2014,"Lewis A, Lavelle",802,West,FALSE,,ceca,NA,,6,New 2014,0.50,0.50,60,alpe,1, rusp,10, mivi,2,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,131,havi,NA,"NOT, NOP",NA,NN,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,132,havi,NA,"NOT, NOP",10,tag lost,0.25,0.1,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,133,havi,28.0,,61,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,134,havi,65.0,,91,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,135,libe,11.0,,NA,NN,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,136,paqu,NA,"NOT, NOP",11,tag lost,0.2,0.5,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,137,acru,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,138,paqu,4.0,TR,13,,0.25,0.55,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,139,havi,35.0,,32,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,140,fram,23.0,,20.5,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,141,havi,NA,,NA,NN,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,142,fram,29.0,,32,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,143,paqu,2.0,TR,NA,tag removed in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,144,fram,NA,,40,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,145,havi,15.0,,22,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,146,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,147,fram,15.0,,16,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,148,fram,13.0,,11.5,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,149,ceca,NA,"NOT, NOP",NA,NN,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,150,paqu,5.0,,20,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,3304-00,vitis,5.0,New 2012,13,,0.6,0.2,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,3362-00,fram,21.0,,25,,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,6907-00,vitis,5.0,New 2012,11,,0.25,0.1,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,paqu,3.0,New 2012,NA,NF,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,litu,3.5,New 2012,NA,NF,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,litu,4.0,New 2012,NA,NF,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,litu,4.5,New 2012,NA,NF,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,havi,30.5,possibly 141,NA,is 142 (2nd branch),NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,vitis,8.0,New 2012,NA,NF,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,East,TRUE,,paqu,8.5,New 2012,NA,NF,NA,NA,80,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,151,paqu,6.5,"TR, D",NA,dead in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,152,paqu,18.0,,25,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,153,paqu,5.0,TR,NA,tag removed in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,154,fram,NA,"TR, D",NA,dead in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,155,fram,7.0,TR,9.5,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,156,paqu,8.0,,5,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,157,fram,9.0,TR,NA,tag removed in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,158,ceca,10.0,,9,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,159,fram,29.0,,33,tag lost,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,160,acne,13.0,mis id 2011,NA,"D, TR",NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,161,fram,NA,"TR, D",NA,dead in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,162,paqu,5.0,TR,19.5,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,163,vitis,7.0,,NA,"D, TR",NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,164,paqu,11.5,,25,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,165,havi,11.0,wrong ID 2010,16,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,166,cato,8.4,,10,tag lost,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,167,ceca,21.0,,32,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,168,cato,24.6,,26,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,169,fram,8.0,TR,NA,NN,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,170,fram,28.5,,33,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,171,fram,18.0,,19,looks dead,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,172,paqu,13.0,,17,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,173,fram,NA,"TR, D",NA,dead in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,174,fram,NA,"TR, D",NA,dead in 2012,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,175,fram,9.0,TR,NA,NN,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,176,fram,10.0,,11.5,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,177,fram,21.0,,NA,"D, TR",NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,3372-00,fram,7.0,possibly 154,12,,0.6,0.9,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,447-00,paqu,14.0,,20,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,767-00,fram,NA,,10,New 2014,0.70,0.85,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,,paqu,4.0,New 2012,2,,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,,paqu,15.0,,NA,NF,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,South,TRUE,,paqu,8.0,New 2012,NA,NF,NA,NA,60,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,178,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,179,fram,NA,"NOT, NOP",NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,180,fram,9.0,,11,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,181,ulru,36.0,,42,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,182,fram,18.0,,21,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,183,havi,11.5,,14.5,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,184,fram,20.0,,13,broken,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,185,prse,16.8,,15,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,186,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,187,prse,NA,,21,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,188,fram,13.5,,19,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,189,fram,16.0,,16,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,190,prse,13.5,,15,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,191,fram,21.0,,24,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,192,fram,11.0,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,193,havi,19.5,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,194,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,195,fram,16.5,,19,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,196,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,197,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,198,fram,NA,"TR, D",NA,dead in 2012,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,199,fram,NA,"TR, D",NA,dead in 2012,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,200,fram,10.0,,15,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,201,vitis,NA,"TR, D",NA,dead in 2012,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,202,havi,10.0,,14,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,203,fram,15.0,,19,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,204,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,205,fram,13.0,,8,tag lost,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,206,havi,6.5,,9,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,207,fram,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,208,fram,8.0,,NA,"D, TR",NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,209,fram,NA,"TR, D",NA,dead in 2012,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,210,havi,NA,,NA,NN,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,211,fram,13.0,,14,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,212,ceca,NA,"TR, D",NA,dead in 2012,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,4142-00,fram,NA,,23,New 2014,0.90,0.85,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,6938-00,havi,8.5,"New 2012, 1 cotyl",18,,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,litu,4.5,New 2012,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,havi,5.0,"New 2012, 1 cotyl",NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,havi,6.0,New 2012,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,fram,13.0,,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,fram,10.0,,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,ceca,8.0,New 2012,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,fram,8.5,New 2012,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
7/7/2014,"Lewis A, Lavelle",805,West,TRUE,,fram,9.5,New 2012,NA,NF,NA,NA,85,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,East,TRUE,1,paqu,14,,8,,0.9,0.88,95,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,East,TRUE,2,fram,,,NA,NN,NA,NA,95,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,East,TRUE,3,caca,,,NA,NN,NA,NA,95,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,East,TRUE,4,caca,NA,"TR, NoP",NA,NN,NA,NA,95,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,East,TRUE,5,fram,NA,"TR, NoP",NA,NN,NA,NA,95,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,East,TRUE,1811-00,quru,16.5,New 2012,12,,0.6,0.9,95,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,6,fram,10,,NA,"D, TR",NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,7,casp,,,NA,NN,NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,8,fram,,,NA,"D, TR",NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,9,fram,9,,14,,NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,10,fram,10,"TR, D",NA,"height recorded in 2012 but also D, TR (?)",NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,11,CASP,13,,10,,NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,South,TRUE,12,caco,16,,17.5,,NA,NA,97,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,West,TRUE,13,cato,16.5,,15,,NA,NA,90,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,West,TRUE,14,paqu,11.0,,3,new leaf,NA,NA,90,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,West,TRUE,15,fram,14,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/3/2014,"Gonzalez, Samuel Pena",811,West,TRUE,,fram,6.5,"New 2012, 2 cotyl",NA,Dead,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1488,cato,31.2,,23,looks dead,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1972,paqu,11.6,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1973,vitis,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1974,vitis,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1975,fram,NA,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1976,fram,14.2,,15,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1977,havi,NA,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1978,vitis,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1979,vitis,11.0,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1980,syor,33.9,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1981,vitis,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1982,fram,NA,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1983,fram,15.0,,16.5,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1984,vitis,18.7,,10,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1985,fram,11.2,,14.5,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1986,vitis,12.9,,12,broken,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1987,fram,10.6,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1988,vitis,NA,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1989,vitis,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1990,havi,11.2,,22.5,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1991,fram,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1992,ceca,13.0,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1993,vitis,12.4,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1994,havi,17.6,,17.5,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1995,fram,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1996,quve,14.6,,NA,"D, TR",NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1997,vitis,18.4,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1998,fram,15.9,,12,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,1999,visp,38.5,,53,,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,2000,fram,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,276-00,acru,NA,,13.5,New 2014,0.40,0.70,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,,vitis,6.1,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,,vitis,12.7,,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,,vitis,10.0,,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,,paqu,14.1,,7,weak,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,,vitis,13.7,,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,East,FALSE,,vitis,8.8,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2501,paqu,18.0,,12,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2502,havi,NA,,13.5,browsed,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2503,vitis,16.0,,26.6,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2504,paqu,16.6,,13,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2505,prse,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2506,fram,16.6,,20.5,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2507,vitis,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2508,caca,22.0,,27.5,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2509,caca,25.2,,30,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2510,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2511,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2512,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2513,caca,23.0,,26.5,,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2514,caca,NA,,NA,NN,NA,NA,80,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",817,South,FALSE,2515,caca,36.0,,35,,NA,NA,80,NA,0,None,0,None,0,None,0
